,image_name,group_id,group_start_frame_idx,frame_idx,left_most_column,right_most_column,left_most_index,right_most_index
2,content\data\images\10H-35L\image_group_14_frame_1426.0.jpg,14,1387.0,1426.0,658,1417,4,2
3,content\data\images\10H-35L\image_group_14_frame_1428.0.jpg,14,1387.0,1428.0,514,869,1,7
4,content\data\images\10H-35L\image_group_14_frame_1429.0.jpg,14,1387.0,1429.0,666,1417,5,1
5,content\data\images\10H-35L\image_group_14_frame_1431.0.jpg,14,1387.0,1431.0,514,871,2,6
6,content\data\images\10H-35L\image_group_14_frame_1432.0.jpg,14,1387.0,1432.0,673,1417,6,0
7,content\data\images\10H-35L\image_group_14_frame_1434.0.jpg,14,1387.0,1434.0,514,874,3,5
8,content\data\images\10H-35L\image_group_14_frame_1435.0.jpg,14,1387.0,1435.0,682,1408,7,4
0,content\data\images\10H-35L\image_group_15_frame_1720.0.jpg,15,1441.0,1720.0,988,1223,5,5
1,content\data\images\10H-35L\image_group_15_frame_1721.0.jpg,15,1441.0,1721.0,1028,1415,7,3
2,content\data\images\10H-35L\image_group_15_frame_1723.0.jpg,15,1441.0,1723.0,518,1415,3,2
3,content\data\images\10H-35L\image_group_15_frame_1725.0.jpg,15,1441.0,1725.0,514,886,0,7
4,content\data\images\10H-35L\image_group_15_frame_1726.0.jpg,15,1441.0,1726.0,738,1415,4,1
5,content\data\images\10H-35L\image_group_15_frame_1728.0.jpg,15,1441.0,1728.0,514,1183,1,6
6,content\data\images\10H-35L\image_group_15_frame_1729.0.jpg,15,1441.0,1729.0,1016,1415,6,0
7,content\data\images\10H-35L\image_group_15_frame_1731.0.jpg,15,1441.0,1731.0,514,1411,2,4
0,content\data\images\10H-35L\image_group_16_frame_1775.0.jpg,16,1739.0,1775.0,526,859,0,7
1,content\data\images\10H-35L\image_group_16_frame_1776.0.jpg,16,1739.0,1776.0,645,1403,6,3
2,content\data\images\10H-35L\image_group_16_frame_1778.0.jpg,16,1739.0,1778.0,526,1057,1,5
3,content\data\images\10H-35L\image_group_16_frame_1779.0.jpg,16,1739.0,1779.0,978,1405,7,0
4,content\data\images\10H-35L\image_group_16_frame_1781.0.jpg,16,1739.0,1781.0,526,1375,2,4
5,content\data\images\10H-35L\image_group_16_frame_1782.0.jpg,16,1739.0,1782.0,1072,1403,8,2
6,content\data\images\10H-35L\image_group_16_frame_1783.0.jpg,16,1739.0,1783.0,526,856,3,8
7,content\data\images\10H-35L\image_group_16_frame_1784.0.jpg,16,1739.0,1784.0,636,1403,5,1
8,content\data\images\10H-35L\image_group_16_frame_1786.0.jpg,16,1739.0,1786.0,526,973,4,6
0,content\data\images\10H-35L\image_group_17_frame_1828.0.jpg,17,1794.0,1828.0,951,1057,5,8
1,content\data\images\10H-35L\image_group_17_frame_1829.0.jpg,17,1794.0,1829.0,980,1419,6,4
2,content\data\images\10H-35L\image_group_17_frame_1831.0.jpg,17,1794.0,1831.0,512,1391,0,6
3,content\data\images\10H-35L\image_group_17_frame_1832.0.jpg,17,1794.0,1832.0,1105,1419,8,3
4,content\data\images\10H-35L\image_group_17_frame_1833.0.jpg,17,1794.0,1833.0,512,863,1,9
5,content\data\images\10H-35L\image_group_17_frame_1834.0.jpg,17,1794.0,1834.0,628,1419,4,2
6,content\data\images\10H-35L\image_group_17_frame_1836.0.jpg,17,1794.0,1836.0,512,1063,2,7
7,content\data\images\10H-35L\image_group_17_frame_1837.0.jpg,17,1794.0,1837.0,982,1419,7,1
8,content\data\images\10H-35L\image_group_17_frame_1839.0.jpg,17,1794.0,1839.0,513,1393,3,5
9,content\data\images\10H-35L\image_group_17_frame_1840.0.jpg,17,1794.0,1840.0,1106,1419,9,0
0,content\data\images\10H-35L\image_group_18_frame_1883.0.jpg,18,1847.0,1883.0,514,875,2,8
